node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startClade,endClade
428,557,31.23754598659,49.7473092902041,18.3897959601528,48.8233239512973,13.0908291284707,72.966884642462,41.729338655872,1855.12090896994,1886.35845495653,1391040000,western_Europe,western_Europe
428,429,27.00820222031,49.7473092902041,18.3897959601528,51.1120345109308,14.1134720399426,68.737540876182,41.729338655872,1855.12090896994,1882.12911119025,1391040000,western_Europe,western_Europe
429,442,82.07595353997,51.1120345109308,14.1134720399426,51.9848186215122,12.1457791298378,150.813494416152,68.737540876182,1882.12911119025,1964.20506473022,1391040000,western_Europe,western_Europe
429,430,20.67432032752,51.1120345109308,14.1134720399426,50.8597419937936,14.3768963038318,89.411861203702,68.737540876182,1882.12911119025,1902.80343151777,1391040000,western_Europe,western_Europe
430,15,109.9501373687,50.8597419937936,14.3768963038318,44.1005,3.0778,199.361998572402,89.411861203702,1902.80343151777,2012.75356888647,1391040000,western_Europe,western_Europe
430,431,51.19278010622,50.8597419937936,14.3768963038318,51.063482170327,13.8572362861351,140.604641309922,89.411861203702,1902.80343151777,1953.99621162399,1391040000,western_Europe,western_Europe
431,27,55.0987425171,51.063482170327,13.8572362861351,51.3942,14.3972,195.703383827022,140.604641309922,1953.99621162399,2009.09495414109,1391040000,western_Europe,western_Europe
431,432,15.35774158782,51.063482170327,13.8572362861351,51.3150157321994,14.1323813833269,155.962382897742,140.604641309922,1953.99621162399,1969.35395321181,1391040000,western_Europe,western_Europe
432,441,12.3115286727,51.3150157321994,14.1323813833269,51.180958607907,14.3748029759483,168.273911570442,155.962382897742,1969.35395321181,1981.66548188451,1391040000,western_Europe,western_Europe
432,433,9.232306463135,51.3150157321994,14.1323813833269,51.651615617193,14.1867664328714,165.194689360877,155.962382897742,1969.35395321181,1978.58625967494,1391040000,western_Europe,western_Europe
433,439,18.32035051618,51.651615617193,14.1867664328714,51.5539540282268,14.0395586523702,183.515039877057,165.194689360877,1978.58625967494,1996.90661019112,1391040000,western_Europe,western_Europe
433,434,25.16520598153,51.651615617193,14.1867664328714,51.8558994892408,14.3297613963653,190.359895342407,165.194689360877,1978.58625967494,2003.75146565647,1391040000,western_Europe,western_Europe
434,435,3.237091159693,51.8558994892408,14.3297613963653,51.3965695183209,14.3311274597991,193.5969865021,190.359895342407,2003.75146565647,2006.98855681617,1391040000,western_Europe,western_Europe
434,21,5.65354493439,51.8558994892408,14.3297613963653,52.4485,13.7039,196.013440276797,190.359895342407,2003.75146565647,2009.40501059086,1391040000,western_Europe,western_Europe
435,20,2.096476248795,51.3965695183209,14.3311274597991,51.1913857872775,14.4258724827476,195.693462750895,193.5969865021,2006.98855681617,2009.08503306496,1391040000,western_Europe,western_Europe
435,436,0.1678593952803,51.3965695183209,14.3311274597991,51.476575452909,14.2732295841399,193.76484589738,193.5969865021,2006.98855681617,2007.15641621145,1391040000,western_Europe,western_Europe
436,19,3.309747987356,51.476575452909,14.2732295841399,51.6607829739627,14.5216126512273,197.074593884736,193.76484589738,2007.15641621145,2010.4661641988,1391040000,western_Europe,western_Europe
436,437,1.33877620389,51.476575452909,14.2732295841399,51.4582349344417,14.3326360318997,195.10362210127,193.76484589738,2007.15641621145,2008.49519241534,1391040000,western_Europe,western_Europe
