node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startClade,endClade
445,33,129.5176886595,51.4492254487845,13.2482881828552,44.1005,3.0778,177.284043351474,47.766354691974,1882.49555190429,2012.01324056379,2124360000,western_Europe,western_Europe
445,446,3.148002859436,51.4492254487845,13.2482881828552,51.4858817299767,13.2482899791876,50.91435755141,47.766354691974,1882.49555190429,1885.64355476373,2124360000,western_Europe,western_Europe
446,813,81.81154881707,51.4858817299767,13.2482899791876,51.2955477324545,14.3928464171589,132.72590636848,50.91435755141,1885.64355476373,1967.4551035808,2124360000,western_Europe,western_Europe
446,447,1.414689552134,51.4858817299767,13.2482899791876,51.4590721998379,13.3555007949396,52.329047103544,50.91435755141,1885.64355476373,1887.05824431586,2124360000,western_Europe,western_Europe
447,698,64.97588932703,51.4590721998379,13.3555007949396,51.7480826825555,11.4334209678414,117.304936430574,52.329047103544,1887.05824431586,1952.03413364289,2124360000,western_Europe,western_Europe
447,448,37.21778744068,51.4590721998379,13.3555007949396,50.0357377794858,11.9088465866537,89.546834544224,52.329047103544,1887.05824431586,1924.27603175654,2124360000,western_Europe,western_Europe
448,452,13.26090212573,50.0357377794858,11.9088465866537,49.8742999252097,12.1478286775852,102.807736669954,89.546834544224,1924.27603175654,1937.53693388227,2124360000,western_Europe,western_Europe
448,449,43.19759191973,50.0357377794858,11.9088465866537,44.8448724896539,20.2191117019605,132.744426463954,89.546834544224,1924.27603175654,1967.47362367627,2124360000,western_Europe,western_Europe
449,37,20.20555996648,44.8448724896539,20.2191117019605,44.7865,20.5,152.949986430434,132.744426463954,1967.47362367627,1987.67918364275,2124360000,western_Europe,western_Europe
449,450,17.35645154301,44.8448724896539,20.2191117019605,44.9205126850632,20.2336024090557,150.100878006964,132.744426463954,1967.47362367627,1984.83007521928,2124360000,western_Europe,western_Europe
450,34,22.76263856185,44.9205126850632,20.2336024090557,44.0017,21.3526,172.863516568814,150.100878006964,1984.83007521928,2007.59271378113,2124360000,western_Europe,western_Europe
450,451,6.54859428167,44.9205126850632,20.2336024090557,48.5337636344718,21.2389421197,156.649472288634,150.100878006964,1984.83007521928,1991.37866950095,2124360000,western_Europe,western_Europe
451,36,4.409136402333,48.5337636344718,21.2389421197,48.475497585615,21.1803264029302,161.058608690967,156.649472288634,1991.37866950095,1995.78780590329,2124360000,western_Europe,western_Europe
451,35,3.848491724021,48.5337636344718,21.2389421197,48.4878323855135,21.1679786791337,160.497964012655,156.649472288634,1991.37866950095,1995.22716122498,2124360000,western_Europe,western_Europe
452,453,25.18372623697,49.8742999252097,12.1478286775852,49.8180516863972,12.047481808768,127.991462906924,102.807736669954,1937.53693388227,1962.72066011924,2124360000,western_Europe,western_Europe
452,577,25.25585498809,49.8742999252097,12.1478286775852,49.8153218751185,12.071294881157,128.063591658044,102.807736669954,1937.53693388227,1962.79278887036,2124360000,western_Europe,western_Europe
453,454,11.08728973419,49.8180516863972,12.047481808768,48.7769999899952,14.9651674123015,139.078752641114,127.991462906924,1962.72066011924,1973.80794985343,2124360000,western_Europe,western_Europe
453,470,3.609864272637,49.8180516863972,12.047481808768,49.9088569413692,12.0027437145909,131.601327179561,127.991462906924,1962.72066011924,1966.33052439188,2124360000,western_Europe,western_Europe
454,455,1.095459441457,48.7769999899952,14.9651674123015,48.6281743880909,14.8098136550826,140.174212082571,139.078752641114,1973.80794985343,1974.90340929489,2124360000,western_Europe,western_Europe
454,38,41.32823445996,48.7769999899952,14.9651674123015,49.54,17.33,180.406987101074,139.078752641114,1973.80794985343,2015.13618431339,2124360000,western_Europe,western_Europe
455,456,14.80115566506,48.6281743880909,14.8098136550826,48.332711293183,14.5065039246629,154.975367747631,140.174212082571,1974.90340929489,1989.70456495995,2124360000,western_Europe,western_Europe
455,458,8.495509955545,48.6281743880909,14.8098136550826,48.7658869492968,14.6240718060246,148.669722038116,140.174212082571,1974.90340929489,1983.39891925044,2124360000,western_Europe,western_Europe
456,457,5.342448836521,48.332711293183,14.5065039246629,48.2642666112891,14.1908797944804,160.317816584152,154.975367747631,1989.70456495995,1995.04701379647,2124360000,western_Europe,western_Europe
456,39,5.673517334208,48.332711293183,14.5065039246629,48.2552721130839,14.0228329703387,160.648885081839,154.975367747631,1989.70456495995,1995.37808229416,2124360000,western_Europe,western_Europe
457,41,0.1073654218872,48.2642666112891,14.1908797944804,48.2830268558689,14.1969639042481,160.425182006039,160.317816584152,1995.04701379647,1995.15437921836,2124360000,western_Europe,western_Europe
457,40,0.6349662356688,48.2642666112891,14.1908797944804,48.2078860822397,13.8707051415953,160.952782819821,160.317816584152,1995.04701379647,1995.68198003214,2124360000,western_Europe,western_Europe
458,459,6.765602783298,48.7658869492968,14.6240718060246,48.4984655203452,14.3296396184646,155.435324821414,148.669722038116,1983.39891925044,1990.16452203373,2124360000,western_Europe,western_Europe
458,463,4.098454999811,48.7658869492968,14.6240718060246,49.4174757351969,16.986408068411,152.768177037927,148.669722038116,1983.39891925044,1987.49737425025,2124360000,western_Europe,western_Europe
459,460,3.595738130116,48.4984655203452,14.3296396184646,48.0722787871643,17.1026247326783,159.03106295153,155.435324821414,1990.16452203373,1993.76026016385,2124360000,western_Europe,western_Europe
459,461,2.77186604854,48.4984655203452,14.3296396184646,48.4729345517464,14.2560645692097,158.207190869954,155.435324821414,1990.16452203373,1992.93638808227,2124360000,western_Europe,western_Europe
460,42,0.9995112831355,48.0722787871643,17.1026247326783,48.0329547740334,17.180361964857,160.030574234665,159.03106295153,1993.76026016385,1994.75977144699,2124360000,western_Europe,western_Europe
460,43,0.8206593197332,48.0722787871643,17.1026247326783,48.4032545339367,17.2482712082613,159.851722271263,159.03106295153,1993.76026016385,1994.58091948358,2124360000,western_Europe,western_Europe
461,462,3.557870588077,48.4729345517464,14.2560645692097,48.8827407591821,15.45800319644,161.765061458031,158.207190869954,1992.93638808227,1996.49425867035,2124360000,western_Europe,western_Europe
461,46,2.396649392493,48.4729345517464,14.2560645692097,48.3967374731689,13.9016393850213,160.603840262447,158.207190869954,1992.93638808227,1995.33303747477,2124360000,western_Europe,western_Europe
462,45,11.9918759274,48.8827407591821,15.45800319644,48.8187594889694,15.5960609007054,173.756937385431,161.765061458031,1996.49425867035,2008.48613459775,2124360000,western_Europe,western_Europe
462,44,11.72574939387,48.8827407591821,15.45800319644,48.6459882181163,15.2966575943862,173.490810851901,161.765061458031,1996.49425867035,2008.22000806422,2124360000,western_Europe,western_Europe
463,469,2.43209467922,49.4174757351969,16.986408068411,48.9993850908689,17.549940122782,155.200271717147,152.768177037927,1987.49737425025,1989.92946892947,2124360000,western_Europe,western_Europe
463,464,3.438273038645,49.4174757351969,16.986408068411,49.5149991217649,16.9466342003474,156.206450076572,152.768177037927,1987.49737425025,1990.93564728889,2124360000,western_Europe,western_Europe
