node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startClade,endClade
445,696,61.24428813916,50.6831039558385,13.0567432387804,50.9416207547872,12.8600628224747,89.698149612282,28.453861473122,1903.67698599525,1964.92127413441,756000000,western_Europe,western_Europe
445,446,17.46797212033,50.6831039558385,13.0567432387804,50.5852225960059,12.9484346085433,45.921833593452,28.453861473122,1903.67698599525,1921.14495811558,756000000,western_Europe,western_Europe
446,447,24.87388762741,50.5852225960059,12.9484346085433,44.290913434759,20.3948301060393,70.795721220862,45.921833593452,1921.14495811558,1946.01884574299,756000000,western_Europe,western_Europe
446,450,18.19599153546,50.5852225960059,12.9484346085433,50.4818920812352,12.9615309936185,64.117825128912,45.921833593452,1921.14495811558,1939.34094965104,756000000,western_Europe,western_Europe
447,35,41.34173608836,44.290913434759,20.3948301060393,44.7865,20.5,112.137457309222,70.795721220862,1946.01884574299,1987.36058183135,756000000,western_Europe,western_Europe
447,448,31.03858005802,44.290913434759,20.3948301060393,44.2802680148363,21.2516027580725,101.834301278882,70.795721220862,1946.01884574299,1977.05742580101,756000000,western_Europe,western_Europe
448,449,11.35074783095,44.2802680148363,21.2516027580725,48.4920409812827,21.5041613103172,113.185049109832,101.834301278882,1977.05742580101,1988.40817363196,756000000,western_Europe,western_Europe
448,34,30.85426588239,44.2802680148363,21.2516027580725,44.0017,21.3526,132.688567161272,101.834301278882,1977.05742580101,2007.9116916834,756000000,western_Europe,western_Europe
449,33,7.58862179164,48.4920409812827,21.5041613103172,48.8030262640717,21.4381666183173,120.773670901472,113.185049109832,1988.40817363196,1995.9967954236,756000000,western_Europe,western_Europe
449,32,7.093763180106,48.4920409812827,21.5041613103172,48.6309423650512,21.3923055169302,120.278812289938,113.185049109832,1988.40817363196,1995.50193681206,756000000,western_Europe,western_Europe
450,572,30.50511917995,50.4818920812352,12.9615309936185,49.809753944723,13.1628243155259,94.622944308862,64.117825128912,1939.34094965104,1969.84606883099,756000000,western_Europe,western_Europe
450,451,13.47391727671,50.4818920812352,12.9615309936185,50.4667954222064,13.0319800042866,77.591742405622,64.117825128912,1939.34094965104,1952.81486692775,756000000,western_Europe,western_Europe
451,452,33.81584332029,50.4667954222064,13.0319800042866,46.9526361506061,7.74006596413264,111.407585725912,77.591742405622,1952.81486692775,1986.63071024804,756000000,western_Europe,western_Europe
451,453,12.05148782287,50.4667954222064,13.0319800042866,49.9273580813638,12.6761967031943,89.643230228492,77.591742405622,1952.81486692775,1964.86635475062,756000000,western_Europe,western_Europe
452,37,29.37716894562,46.9526361506061,7.74006596413264,47.11,7.597,140.784754671532,111.407585725912,1986.63071024804,2016.00787919366,756000000,western_Europe,western_Europe
452,36,22.52931193905,46.9526361506061,7.74006596413264,46.8181,8.2275,133.936897664962,111.407585725912,1986.63071024804,2009.16002218709,756000000,western_Europe,western_Europe
453,454,5.614915275669,49.9273580813638,12.6761967031943,49.6929551207533,11.6637457291803,95.258145504161,89.643230228492,1964.86635475062,1970.48127002629,756000000,western_Europe,western_Europe
453,520,10.19882180333,49.9273580813638,12.6761967031943,49.6154980729994,12.30502666508,99.842052031822,89.643230228492,1964.86635475062,1975.06517655395,756000000,western_Europe,western_Europe
454,104,27.26356624281,49.6929551207533,11.6637457291803,49.7201,11.9066,122.521711746971,95.258145504161,1970.48127002629,1997.7448362691,756000000,western_Europe,western_Europe
454,455,6.497632398543,49.6929551207533,11.6637457291803,49.0248496941325,10.6452660744253,101.755777902704,95.258145504161,1970.48127002629,1976.97890242483,756000000,western_Europe,western_Europe
455,456,11.89691529364,49.0248496941325,10.6452660744253,48.821421301999,11.2771169931294,113.652693196344,101.755777902704,1976.97890242483,1988.87581771847,756000000,western_Europe,western_Europe
455,507,5.472883543254,49.0248496941325,10.6452660744253,48.2960666068661,9.00880952330062,107.228661445958,101.755777902704,1976.97890242483,1982.45178596808,756000000,western_Europe,western_Europe
456,465,12.34743172572,48.821421301999,11.2771169931294,49.3164431045654,12.9820180597467,126.000124922064,113.652693196344,1988.87581771847,2001.22324944419,756000000,western_Europe,western_Europe
456,457,7.682363116829,48.821421301999,11.2771169931294,48.0872970923977,10.0669077577785,121.335056313173,113.652693196344,1988.87581771847,1996.5581808353,756000000,western_Europe,western_Europe
457,458,10.66616957791,48.0872970923977,10.0669077577785,48.0695563913421,10.3303660352466,132.001225891083,121.335056313173,1996.5581808353,2007.22435041321,756000000,western_Europe,western_Europe
457,46,16.91326075316,48.0872970923977,10.0669077577785,49.3689,11.6059,138.248317066333,121.335056313173,1996.5581808353,2013.47144158846,756000000,western_Europe,western_Europe
458,464,2.828219808834,48.0695563913421,10.3303660352466,47.9975304775133,10.2445396061643,134.829445699917,132.001225891083,2007.22435041321,2010.05257022204,756000000,western_Europe,western_Europe
458,459,3.210180174719,48.0695563913421,10.3303660352466,48.1267181574014,10.4206750207283,135.211406065802,132.001225891083,2007.22435041321,2010.43453058793,756000000,western_Europe,western_Europe
459,460,1.319257736517,48.1267181574014,10.4206750207283,48.4872888955194,9.91350348710461,136.530663802319,135.211406065802,2010.43453058793,2011.75378832444,756000000,western_Europe,western_Europe
