node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startClade,endClade
428,557,11.46687591041,48.9358585126706,12.5191337188538,48.4409885733765,13.4723356372324,127.652764387871,116.185888477461,1884.34131466641,1895.80819057682,1605240000,western_Europe,western_Europe
428,429,18.01047685772,48.9358585126706,12.5191337188538,51.433168132169,12.712810680292,134.196365335181,116.185888477461,1884.34131466641,1902.35179152413,1605240000,western_Europe,western_Europe
429,430,4.959919056121,51.433168132169,12.712810680292,51.3871433250605,12.7443902022716,139.156284391302,134.196365335181,1902.35179152413,1907.31171058025,1605240000,western_Europe,western_Europe
429,142,109.6898745257,51.433168132169,12.712810680292,44.1005,3.0778,243.886239860881,134.196365335181,1902.35179152413,2012.04166604983,1605240000,western_Europe,western_Europe
430,546,65.85410820472,51.3871433250605,12.7443902022716,51.4496591623537,14.763748407265,205.010392596022,139.156284391302,1907.31171058025,1973.16581878497,1605240000,western_Europe,western_Europe
430,431,62.15448342461,51.3871433250605,12.7443902022716,51.3596729215568,12.6424164437085,201.310767815912,139.156284391302,1907.31171058025,1969.46619400486,1605240000,western_Europe,western_Europe
431,432,13.41699251315,51.3596729215568,12.6424164437085,52.1186966690342,12.3844791499434,214.727760329062,201.310767815912,1969.46619400486,1982.88318651801,1605240000,western_Europe,western_Europe
431,464,10.29159914089,51.3596729215568,12.6424164437085,51.5856509670133,11.8523931517102,211.602366956802,201.310767815912,1969.46619400486,1979.75779314575,1605240000,western_Europe,western_Europe
432,433,9.565439843238,52.1186966690342,12.3844791499434,53.2824352834468,10.9022597525088,224.2932001723,214.727760329062,1982.88318651801,1992.44862636125,1605240000,western_Europe,western_Europe
432,438,2.081343978148,52.1186966690342,12.3844791499434,52.0693517089742,12.4567893658837,216.80910430721,214.727760329062,1982.88318651801,1984.96453049616,1605240000,western_Europe,western_Europe
433,434,4.741461687757,53.2824352834468,10.9022597525088,53.3851912891868,10.7376586100529,229.034661860057,224.2932001723,1992.44862636125,1997.190088049,1605240000,western_Europe,western_Europe
433,437,19.83191809988,53.2824352834468,10.9022597525088,54.2738025099999,10.4502073478066,244.12511827218,224.2932001723,1992.44862636125,2012.28054446112,1605240000,western_Europe,western_Europe
434,435,11.12239452245,53.3851912891868,10.7376586100529,53.2245595387253,10.2055896440818,240.157056382507,229.034661860057,1997.190088049,2008.31248257145,1605240000,western_Europe,western_Europe
434,436,8.096948876064,53.3851912891868,10.7376586100529,52.7726642623168,12.8836207433621,237.131610736121,229.034661860057,1997.190088049,2005.28703692507,1605240000,western_Europe,western_Europe
435,15,0.03254188430198,53.2245595387253,10.2055896440818,53.21295026727,10.21756890775,240.189598266809,240.157056382507,2008.31248257145,2008.34502445575,1605240000,western_Europe,western_Europe
435,14,0.5121301054292,53.2245595387253,10.2055896440818,53.3650302314129,10.0527950876846,240.669186487936,240.157056382507,2008.31248257145,2008.82461267688,1605240000,western_Europe,western_Europe
436,16,4.647010152174,52.7726642623168,12.8836207433621,52.9042,13.5328,241.778620888295,237.131610736121,2005.28703692507,2009.93404707724,1605240000,western_Europe,western_Europe
436,17,6.487973527207,52.7726642623168,12.8836207433621,52.4887,13.1671,243.619584263328,237.131610736121,2005.28703692507,2011.77501045227,1605240000,western_Europe,western_Europe
437,19,0.2362762963372,54.2738025099999,10.4502073478066,54.2149097498752,10.4657560697778,244.361394568517,244.12511827218,2012.28054446112,2012.51682075746,1605240000,western_Europe,western_Europe
437,18,0.7179060311709,54.2738025099999,10.4502073478066,54.2521527818884,10.4323685419027,244.843024303351,244.12511827218,2012.28054446112,2012.9984504923,1605240000,western_Europe,western_Europe
438,439,4.326146693507,52.0693517089742,12.4567893658837,54.0912160682448,13.5683321792857,221.135251000717,216.80910430721,1984.96453049616,1989.29067718966,1605240000,western_Europe,western_Europe
438,452,4.070820783811,52.0693517089742,12.4567893658837,52.5361649905693,5.38924258310246,220.879925091021,216.80910430721,1984.96453049616,1989.03535127997,1605240000,western_Europe,western_Europe
439,33,18.04762087361,54.0912160682448,13.5683321792857,54.0055,13.6346,239.182871874327,221.135251000717,1989.29067718966,2007.33829806327,1605240000,western_Europe,western_Europe
439,440,2.308315007006,54.0912160682448,13.5683321792857,54.0359289118238,13.2707429605856,223.443566007723,221.135251000717,1989.29067718966,1991.59899219667,1605240000,western_Europe,western_Europe
440,446,1.019861535529,54.0359289118238,13.2707429605856,54.2111180667641,13.2625446237164,224.463427543252,223.443566007723,1991.59899219667,1992.6188537322,1605240000,western_Europe,western_Europe
440,441,14.31639709948,54.0359289118238,13.2707429605856,54.0735402259507,13.3359887297172,237.759963107203,223.443566007723,1991.59899219667,2005.91538929615,1605240000,western_Europe,western_Europe
441,25,1.35329389519,54.0735402259507,13.3359887297172,54.1,13.21,239.113257002393,237.759963107203,2005.91538929615,2007.26868319134,1605240000,western_Europe,western_Europe
441,442,0.6082831306262,54.0735402259507,13.3359887297172,54.0492239665855,13.3055710253186,238.368246237829,237.759963107203,2005.91538929615,2006.52367242677,1605240000,western_Europe,western_Europe
442,443,1.105017364959,54.0492239665855,13.3055710253186,54.0927276141288,13.3079753842273,239.473263602788,238.368246237829,2006.52367242677,2007.62868979173,1605240000,western_Europe,western_Europe
442,20,4.106928253963,54.0492239665855,13.3055710253186,54.2177870625856,13.4682474235039,242.475174491792,238.368246237829,2006.52367242677,2010.63060068074,1605240000,western_Europe,western_Europe
443,444,0.5456524106331,54.0927276141288,13.3079753842273,54.0621079996571,13.3430110895286,240.018916013421,239.473263602788,2007.62868979173,2008.17434220237,1605240000,western_Europe,western_Europe
443,24,1.788151853055,54.0927276141288,13.3079753842273,54.3130177483532,13.0821403935622,241.261415455843,239.473263602788,2007.62868979173,2009.41684164479,1605240000,western_Europe,western_Europe
444,21,2.180846445967,54.0621079996571,13.3430110895286,54.0381334059402,13.3643060216866,242.199762459388,240.018916013421,2008.17434220237,2010.35518864833,1605240000,western_Europe,western_Europe
444,445,0.2059676383566,54.0621079996571,13.3430110895286,54.1541215607203,13.3986892533631,240.224883651778,240.018916013421,2008.17434220237,2008.38030984072,1605240000,western_Europe,western_Europe
445,23,1.942154215486,54.1541215607203,13.3986892533631,54.3175083882115,13.3864695417899,242.167037867264,240.224883651778,2008.38030984072,2010.32246405621,1605240000,western_Europe,western_Europe
445,22,2.413380714808,54.1541215607203,13.3986892533631,54.2368814654408,13.454745752855,242.638264366586,240.224883651778,2008.38030984072,2010.79369055553,1605240000,western_Europe,western_Europe
446,447,5.267415131606,54.2111180667641,13.2625446237164,52.9368953433344,13.6284104238603,229.730842674858,224.463427543252,1992.6188537322,1997.8862688638,1605240000,western_Europe,western_Europe
446,450,14.70930050693,54.2111180667641,13.2625446237164,54.2254027924825,13.1931868302532,239.172728050182,224.463427543252,1992.6188537322,2007.32815423913,1605240000,western_Europe,western_Europe
447,448,1.992997785044,52.9368953433344,13.6284104238603,52.9459119645391,13.6411892191075,231.723840459902,229.730842674858,1997.8862688638,1999.87926664885,1605240000,western_Europe,western_Europe
