node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startClade,endClade
445,812,6.865626944019,51.183323127684,14.2984231537868,51.1479816212068,14.3566132237488,18.397173024709,11.53154608069,1886.02550123539,1892.89112817941,2270520000,western_Europe,western_Europe
445,446,5.388006153339,51.183323127684,14.2984231537868,50.965870878587,14.3990271652755,16.919552234029,11.53154608069,1886.02550123539,1891.41350738873,2270520000,western_Europe,western_Europe
446,447,18.5394484485,50.965870878587,14.3990271652755,50.6822142911868,14.8849077615084,35.459000682529,16.919552234029,1891.41350738873,1909.95295583723,2270520000,western_Europe,western_Europe
446,697,75.2570072943,50.965870878587,14.3990271652755,51.8138333397215,12.7445682959568,92.176559528329,16.919552234029,1891.41350738873,1966.67051468303,2270520000,western_Europe,western_Europe
447,448,48.25992437791,50.6822142911868,14.8849077615084,44.9020839903547,20.937588150482,83.718925060439,35.459000682529,1909.95295583723,1958.21288021514,2270520000,western_Europe,western_Europe
447,451,22.16854403917,50.6822142911868,14.8849077615084,50.309652651222,13.4382636906024,57.627544721699,35.459000682529,1909.95295583723,1932.1214998764,2270520000,western_Europe,western_Europe
448,36,29.51024164312,44.9020839903547,20.937588150482,44.7865,20.5,113.229166703559,83.718925060439,1958.21288021514,1987.72312185826,2270520000,western_Europe,western_Europe
448,449,25.19205873276,44.9020839903547,20.937588150482,44.5685248615988,21.2176441746063,108.910983793199,83.718925060439,1958.21288021514,1983.4049389479,2270520000,western_Europe,western_Europe
449,450,7.846872105138,44.5685248615988,21.2176441746063,48.4430213603834,21.154522664957,116.757855898337,108.910983793199,1983.4049389479,1991.25181105304,2270520000,western_Europe,western_Europe
449,33,24.42400118642,44.5685248615988,21.2176441746063,44.0017,21.3526,133.334984979619,108.910983793199,1983.4049389479,2007.82894013432,2270520000,western_Europe,western_Europe
