node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km,tipLabel
802,803,0.0677797210767608,41.013045139652,-73.9488464439113,40.9984169330607,-73.9184340605712,0.0677797210767608,0,1998.43813481949,1998.50591454057,3.02979085728585,NA
803,804,0.165025227150398,40.9984169330607,-73.9184340605712,40.9759000370152,-73.7306120064826,0.232804948227159,0.0677797210767608,1998.50591454057,1998.67093976772,15.9811638021017,NA
804,805,0.0720122356386526,40.9759000370152,-73.7306120064826,40.8858806647052,-73.3607433654257,0.304817183865811,0.232804948227159,1998.67093976772,1998.74295200335,32.6821816978925,NA
805,793,3.876247996646,40.8858806647052,-73.3607433654257,72.8871304545077,-74.5322713088784,4.18106518051181,0.304817183865811,1998.74295200335,2002.6192,3563.0626821505,AY289214_2002.6192_USA_TX_Jefferson_-94.252289_29.803449
805,806,0.0114855099031992,40.8858806647052,-73.3607433654257,40.8888433721674,-73.3732458142189,0.316302693769011,0.304817183865811,1998.74295200335,1998.75443751326,1.10269441360172,NA
806,807,2.141830093925,40.8888433721674,-73.3732458142189,40.8857054897941,-73.528056770512,2.45813278769401,0.316302693769011,1998.75443751326,2000.89626760718,13.0336820158032,NA
807,808,0.196892433748099,40.8857054897941,-73.528056770512,40.8694943549942,-73.6092560722601,2.65502522144211,2.45813278769401,2000.89626760718,2001.09316004093,7.06903482321036,NA
808,790,0.504139959069201,40.8694943549942,-73.6092560722601,40.7815606844303,-73.5773860829963,3.15916518051131,2.65502522144211,2001.09316004093,2001.5973,10.1505875473005,KX547272_2001.5973_USA_NY_Suffolk_-73.221037_40.901631
808,791,0.5890399590693,40.8694943549942,-73.6092560722601,41.0166249143523,-73.7044596608244,3.24406518051141,2.65502522144211,2001.09316004093,2001.6822,18.2309232258677,HM488136_2001.6822_USA_CT_Fairfield_-73.381637_41.090785
807,792,0.8599323928175,40.8857054897941,-73.528056770512,41.2852178989781,-72.7192530323791,3.31806518051151,2.45813278769401,2000.89626760718,2001.7562,81.1396649211953,KX547203_2001.7562_USA_NY_Suffolk_-72.119556_41.201801
806,795,0.946962486742301,40.8888433721674,-73.3732458142189,40.7018592318581,-73.6113597264997,1.26326518051131,0.316302693769011,1998.75443751326,1999.7014,28.9137796865183,AF206518_1999.7014_USA_CT_Fairfield_-73.448574_41.059706
804,794,1.071560232284,40.9759000370152,-73.7306120064826,40.867601260972,-73.6716083917971,1.30436518051116,0.232804948227159,1998.67093976772,1999.7425,13.0378762204493,HM488125_1999.7425_USA_CT_Fairfield_-73.644939_40.996449
803,809,0.0017259234130691,40.9984169330607,-73.9184340605712,40.9976871801436,-73.9140477928157,0.0695056444898299,0.0677797210767608,1998.50591454057,1998.50764046398,0.377380677390516,NA
809,761,4.095059536021,40.9976871801436,-73.9140477928157,40.9242308563339,-74.0249505850485,4.16456518051083,0.0695056444898299,1998.50764046398,2002.6027,12.401357051604,KX547266_2002.6027_USA_NY_Nassau_-73.578573_40.605264
809,810,0.0173233768875996,40.9976871801436,-73.9140477928157,40.9865196197109,-73.9001087334092,0.0868290213774294,0.0695056444898299,1998.50764046398,1998.52496384087,1.70805103465402,NA
810,811,0.204498922837498,40.9865196197109,-73.9001087334092,41.0716746913368,-73.8323592840534,0.291327944214927,0.0868290213774294,1998.52496384087,1998.7294627637,11.0561315369511,NA
811,9,1.991837236296,41.0716746913368,-73.8323592840534,41.1296136603259,-73.2616408483509,2.28316518051093,0.291327944214927,1998.7294627637,2000.7213,48.3092959655959,HM488131_2000.7213_USA_CT_NewHaven_-72.653052_41.213122
811,812,0.0457888482667421,41.0716746913368,-73.8323592840534,41.0755609483985,-73.8492663443011,0.33711679248167,0.291327944214927,1998.7294627637,1998.77525161197,1.48338709953968,NA
812,813,0.9558230709873,41.0755609483985,-73.8492663443011,41.0470934481201,-73.74547523626,1.29293986346897,0.33711679248167,1998.77525161197,1999.73107468296,9.27061335527916,NA
813,766,0.935625317042399,41.0470934481201,-73.74547523626,41.3044298657479,-73.7537507534163,2.22856518051137,1.29293986346897,1999.73107468296,2000.6667,28.6560773823446,KX547519_2000.6667_USA_NY_Westchester_-73.701869_40.944266
813,814,0.0781718787222978,41.0470934481201,-73.74547523626,41.006539099849,-73.7296842374043,1.37111174219127,1.29293986346897,1999.73107468296,1999.80924656168,4.70541812879314,NA
814,765,0.909353438320101,41.006539099849,-73.7296842374043,41.1457367223436,-73.6094752490921,2.28046518051137,1.37111174219127,1999.80924656168,2000.7186,18.4903504116698,HM488132_2000.7186_USA_CT_Fairfield_-73.657938_40.982695
